47.103 44.933
47.878 45.600
48.661 46.164
47.513 46.124
47.823 44.183
50.139 45.643
49.102 46.055
48.160 47.188
48.082 45.400
47.826 44.988
49.206 44.236
48.169 44.665
48.418 44.889
47.843 45.418
48.462 45.033
49.393 45.376
