49.504 46.478
50.326 47.132
50.479 46.393
50.612 47.217
54.271 48.597
51.535 47.991
50.471 47.507
49.758 47.483
51.249 47.167
53.202 48.123
51.738 49.153
51.735 48.152
52.227 48.085
50.614 48.196
49.551 47.505
50.268 47.464
